39,../input/brain-tumor-classification-mri/Training/no_tumor/image (40).jpg,no_tumor
40,../input/brain-tumor-classification-mri/Training/no_tumor/image (41).jpg,no_tumor
41,../input/brain-tumor-classification-mri/Training/no_tumor/image (42).jpg,no_tumor
42,../input/brain-tumor-classification-mri/Training/no_tumor/image (43).jpg,no_tumor
43,../input/brain-tumor-classification-mri/Training/no_tumor/image (44).jpg,no_tumor
44,../input/brain-tumor-classification-mri/Training/no_tumor/image (45).jpg,no_tumor
45,../input/brain-tumor-classification-mri/Training/no_tumor/image (46).jpg,no_tumor
46,../input/brain-tumor-classification-mri/Training/no_tumor/image (47).jpg,no_tumor
47,../input/brain-tumor-classification-mri/Training/no_tumor/image (48).jpg,no_tumor
48,../input/brain-tumor-classification-mri/Training/no_tumor/image (49).jpg,no_tumor
49,../input/brain-tumor-classification-mri/Training/no_tumor/image (5).jpg,no_tumor
50,../input/brain-tumor-classification-mri/Training/no_tumor/image (50).jpg,no_tumor
51,../input/brain-tumor-classification-mri/Training/no_tumor/image (51).jpg,no_tumor
52,../input/brain-tumor-classification-mri/Training/no_tumor/image (52).jpg,no_tumor
53,../input/brain-tumor-classification-mri/Training/no_tumor/image (53).jpg,no_tumor
54,../input/brain-tumor-classification-mri/Training/no_tumor/image (54).jpg,no_tumor
55,../input/brain-tumor-classification-mri/Training/no_tumor/image (55).jpg,no_tumor
56,../input/brain-tumor-classification-mri/Training/no_tumor/image (56).jpg,no_tumor
57,../input/brain-tumor-classification-mri/Training/no_tumor/image (57).jpg,no_tumor
58,../input/brain-tumor-classification-mri/Training/no_tumor/image (58).jpg,no_tumor
59,../input/brain-tumor-classification-mri/Training/no_tumor/image (59).jpg,no_tumor
60,../input/brain-tumor-classification-mri/Training/no_tumor/image (6).jpg,no_tumor
61,../input/brain-tumor-classification-mri/Training/no_tumor/image (60).jpg,no_tumor
62,../input/brain-tumor-classification-mri/Training/no_tumor/image (61).jpg,no_tumor
63,../input/brain-tumor-classification-mri/Training/no_tumor/image (62).jpg,no_tumor
64,../input/brain-tumor-classification-mri/Training/no_tumor/image (63).jpg,no_tumor
65,../input/brain-tumor-classification-mri/Training/no_tumor/image (64).jpg,no_tumor
66,../input/brain-tumor-classification-mri/Training/no_tumor/image (7).jpg,no_tumor
67,../input/brain-tumor-classification-mri/Training/no_tumor/image (8).jpg,no_tumor
68,../input/brain-tumor-classification-mri/Training/no_tumor/image (9).jpg,no_tumor
69,../input/brain-tumor-classification-mri/Training/no_tumor/image(1).jpg,no_tumor
70,../input/brain-tumor-classification-mri/Training/no_tumor/image(10).jpg,no_tumor
71,../input/brain-tumor-classification-mri/Training/no_tumor/image(100).jpg,no_tumor
72,../input/brain-tumor-classification-mri/Training/no_tumor/image(101).jpg,no_tumor
73,../input/brain-tumor-classification-mri/Training/no_tumor/image(102).jpg,no_tumor
74,../input/brain-tumor-classification-mri/Training/no_tumor/image(103).jpg,no_tumor
75,../input/brain-tumor-classification-mri/Training/no_tumor/image(104).jpg,no_tumor
76,../input/brain-tumor-classification-mri/Training/no_tumor/image(105).jpg,no_tumor
77,../input/brain-tumor-classification-mri/Training/no_tumor/image(106).jpg,no_tumor
78,../input/brain-tumor-classification-mri/Training/no_tumor/image(107).jpg,no_tumor
79,../input/brain-tumor-classification-mri/Training/no_tumor/image(108).jpg,no_tumor
80,../input/brain-tumor-classification-mri/Training/no_tumor/image(11).jpg,no_tumor
81,../input/brain-tumor-classification-mri/Training/no_tumor/image(110).jpg,no_tumor
82,../input/brain-tumor-classification-mri/Training/no_tumor/image(111).jpg,no_tumor
83,../input/brain-tumor-classification-mri/Training/no_tumor/image(112).jpg,no_tumor
84,../input/brain-tumor-classification-mri/Training/no_tumor/image(113).jpg,no_tumor
85,../input/brain-tumor-classification-mri/Training/no_tumor/image(114).jpg,no_tumor
86,../input/brain-tumor-classification-mri/Training/no_tumor/image(115).jpg,no_tumor
87,../input/brain-tumor-classification-mri/Training/no_tumor/image(116).jpg,no_tumor
88,../input/brain-tumor-classification-mri/Training/no_tumor/image(117).jpg,no_tumor
89,../input/brain-tumor-classification-mri/Training/no_tumor/image(118).jpg,no_tumor
90,../input/brain-tumor-classification-mri/Training/no_tumor/image(119).jpg,no_tumor
91,../input/brain-tumor-classification-mri/Training/no_tumor/image(12).jpg,no_tumor
92,../input/brain-tumor-classification-mri/Training/no_tumor/image(120).jpg,no_tumor
93,../input/brain-tumor-classification-mri/Training/no_tumor/image(121).jpg,no_tumor
94,../input/brain-tumor-classification-mri/Training/no_tumor/image(122).jpg,no_tumor
95,../input/brain-tumor-classification-mri/Training/no_tumor/image(123).jpg,no_tumor
96,../input/brain-tumor-classification-mri/Training/no_tumor/image(124).jpg,no_tumor
97,../input/brain-tumor-classification-mri/Training/no_tumor/image(125).jpg,no_tumor
98,../input/brain-tumor-classification-mri/Training/no_tumor/image(126).jpg,no_tumor
99,../input/brain-tumor-classification-mri/Training/no_tumor/image(127).jpg,no_tumor
100,../input/brain-tumor-classification-mri/Training/no_tumor/image(128).jpg,no_tumor
101,../input/brain-tumor-classification-mri/Training/no_tumor/image(129).jpg,no_tumor
102,../input/brain-tumor-classification-mri/Training/no_tumor/image(13).jpg,no_tumor
103,../input/brain-tumor-classification-mri/Training/no_tumor/image(130).jpg,no_tumor
104,../input/brain-tumor-classification-mri/Training/no_tumor/image(131).jpg,no_tumor
105,../input/brain-tumor-classification-mri/Training/no_tumor/image(132).jpg,no_tumor
106,../input/brain-tumor-classification-mri/Training/no_tumor/image(133).jpg,no_tumor
107,../input/brain-tumor-classification-mri/Training/no_tumor/image(134).jpg,no_tumor
108,../input/brain-tumor-classification-mri/Training/no_tumor/image(135).jpg,no_tumor
109,../input/brain-tumor-classification-mri/Training/no_tumor/image(136).jpg,no_tumor
110,../input/brain-tumor-classification-mri/Training/no_tumor/image(137).jpg,no_tumor
111,../input/brain-tumor-classification-mri/Training/no_tumor/image(138).jpg,no_tumor
112,../input/brain-tumor-classification-mri/Training/no_tumor/image(139).jpg,no_tumor
113,../input/brain-tumor-classification-mri/Training/no_tumor/image(14).jpg,no_tumor
114,../input/brain-tumor-classification-mri/Training/no_tumor/image(140).jpg,no_tumor
115,../input/brain-tumor-classification-mri/Training/no_tumor/image(141).jpg,no_tumor
116,../input/brain-tumor-classification-mri/Training/no_tumor/image(142).jpg,no_tumor
117,../input/brain-tumor-classification-mri/Training/no_tumor/image(143).jpg,no_tumor
118,../input/brain-tumor-classification-mri/Training/no_tumor/image(144).jpg,no_tumor
119,../input/brain-tumor-classification-mri/Training/no_tumor/image(145).jpg,no_tumor
120,../input/brain-tumor-classification-mri/Training/no_tumor/image(146).jpg,no_tumor
121,../input/brain-tumor-classification-mri/Training/no_tumor/image(147).jpg,no_tumor
122,../input/brain-tumor-classification-mri/Training/no_tumor/image(148).jpg,no_tumor
123,../input/brain-tumor-classification-mri/Training/no_tumor/image(149).jpg,no_tumor
124,../input/brain-tumor-classification-mri/Training/no_tumor/image(15).jpg,no_tumor
125,../input/brain-tumor-classification-mri/Training/no_tumor/image(150).jpg,no_tumor
126,../input/brain-tumor-classification-mri/Training/no_tumor/image(151).jpg,no_tumor
127,../input/brain-tumor-classification-mri/Training/no_tumor/image(152).jpg,no_tumor
128,../input/brain-tumor-classification-mri/Training/no_tumor/image(153).jpg,no_tumor
129,../input/brain-tumor-classification-mri/Training/no_tumor/image(154).jpg,no_tumor
130,../input/brain-tumor-classification-mri/Training/no_tumor/image(155).jpg,no_tumor
131,../input/brain-tumor-classification-mri/Training/no_tumor/image(156).jpg,no_tumor
132,../input/brain-tumor-classification-mri/Training/no_tumor/image(157).jpg,no_tumor
133,../input/brain-tumor-classification-mri/Training/no_tumor/image(158).jpg,no_tumor
134,../input/brain-tumor-classification-mri/Training/no_tumor/image(159).jpg,no_tumor
135,../input/brain-tumor-classification-mri/Training/no_tumor/image(16).jpg,no_tumor
136,../input/brain-tumor-classification-mri/Training/no_tumor/image(160).jpg,no_tumor
137,../input/brain-tumor-classification-mri/Training/no_tumor/image(161).jpg,no_tumor
138,../input/brain-tumor-classification-mri/Training/no_tumor/image(162).jpg,no_tumor
139,../input/brain-tumor-classification-mri/Training/no_tumor/image(163).jpg,no_tumor
140,../input/brain-tumor-classification-mri/Training/no_tumor/image(164).jpg,no_tumor
141,../input/brain-tumor-classification-mri/Training/no_tumor/image(165).jpg,no_tumor
142,../input/brain-tumor-classification-mri/Training/no_tumor/image(166).jpg,no_tumor
143,../input/brain-tumor-classification-mri/Training/no_tumor/image(167).jpg,no_tumor
144,../input/brain-tumor-classification-mri/Training/no_tumor/image(168).jpg,no_tumor
145,../input/brain-tumor-classification-mri/Training/no_tumor/image(169).jpg,no_tumor
146,../input/brain-tumor-classification-mri/Training/no_tumor/image(17).jpg,no_tumor
147,../input/brain-tumor-classification-mri/Training/no_tumor/image(170).jpg,no_tumor
148,../input/brain-tumor-classification-mri/Training/no_tumor/image(171).jpg,no_tumor
149,../input/brain-tumor-classification-mri/Training/no_tumor/image(172).jpg,no_tumor
150,../input/brain-tumor-classification-mri/Training/no_tumor/image(173).jpg,no_tumor
151,../input/brain-tumor-classification-mri/Training/no_tumor/image(174).jpg,no_tumor
152,../input/brain-tumor-classification-mri/Training/no_tumor/image(175).jpg,no_tumor
153,../input/brain-tumor-classification-mri/Training/no_tumor/image(176).jpg,no_tumor
154,../input/brain-tumor-classification-mri/Training/no_tumor/image(177).jpg,no_tumor
155,../input/brain-tumor-classification-mri/Training/no_tumor/image(178).jpg,no_tumor
156,../input/brain-tumor-classification-mri/Training/no_tumor/image(179).jpg,no_tumor
157,../input/brain-tumor-classification-mri/Training/no_tumor/image(18).jpg,no_tumor
158,../input/brain-tumor-classification-mri/Training/no_tumor/image(180).jpg,no_tumor
159,../input/brain-tumor-classification-mri/Training/no_tumor/image(181).jpg,no_tumor
160,../input/brain-tumor-classification-mri/Training/no_tumor/image(182).jpg,no_tumor
161,../input/brain-tumor-classification-mri/Training/no_tumor/image(183).jpg,no_tumor
162,../input/brain-tumor-classification-mri/Training/no_tumor/image(184).jpg,no_tumor
163,../input/brain-tumor-classification-mri/Training/no_tumor/image(185).jpg,no_tumor
164,../input/brain-tumor-classification-mri/Training/no_tumor/image(186).jpg,no_tumor
165,../input/brain-tumor-classification-mri/Training/no_tumor/image(187).jpg,no_tumor
166,../input/brain-tumor-classification-mri/Training/no_tumor/image(188).jpg,no_tumor
167,../input/brain-tumor-classification-mri/Training/no_tumor/image(189).jpg,no_tumor
168,../input/brain-tumor-classification-mri/Training/no_tumor/image(19).jpg,no_tumor
169,../input/brain-tumor-classification-mri/Training/no_tumor/image(190).jpg,no_tumor
170,../input/brain-tumor-classification-mri/Training/no_tumor/image(191).jpg,no_tumor
171,../input/brain-tumor-classification-mri/Training/no_tumor/image(192).jpg,no_tumor
172,../input/brain-tumor-classification-mri/Training/no_tumor/image(193).jpg,no_tumor
173,../input/brain-tumor-classification-mri/Training/no_tumor/image(194).jpg,no_tumor
174,../input/brain-tumor-classification-mri/Training/no_tumor/image(195).jpg,no_tumor
175,../input/brain-tumor-classification-mri/Training/no_tumor/image(196).jpg,no_tumor
176,../input/brain-tumor-classification-mri/Training/no_tumor/image(197).jpg,no_tumor
177,../input/brain-tumor-classification-mri/Training/no_tumor/image(198).jpg,no_tumor
178,../input/brain-tumor-classification-mri/Training/no_tumor/image(199).jpg,no_tumor
179,../input/brain-tumor-classification-mri/Training/no_tumor/image(2).jpg,no_tumor
180,../input/brain-tumor-classification-mri/Training/no_tumor/image(20).jpg,no_tumor
181,../input/brain-tumor-classification-mri/Training/no_tumor/image(200).jpg,no_tumor
182,../input/brain-tumor-classification-mri/Training/no_tumor/image(201).jpg,no_tumor
183,../input/brain-tumor-classification-mri/Training/no_tumor/image(202).jpg,no_tumor
184,../input/brain-tumor-classification-mri/Training/no_tumor/image(203).jpg,no_tumor
185,../input/brain-tumor-classification-mri/Training/no_tumor/image(204).jpg,no_tumor
186,../input/brain-tumor-classification-mri/Training/no_tumor/image(205).jpg,no_tumor
187,../input/brain-tumor-classification-mri/Training/no_tumor/image(206).jpg,no_tumor
188,../input/brain-tumor-classification-mri/Training/no_tumor/image(207).jpg,no_tumor
189,../input/brain-tumor-classification-mri/Training/no_tumor/image(208).jpg,no_tumor
190,../input/brain-tumor-classification-mri/Training/no_tumor/image(209).jpg,no_tumor
191,../input/brain-tumor-classification-mri/Training/no_tumor/image(21).jpg,no_tumor
192,../input/brain-tumor-classification-mri/Training/no_tumor/image(210).jpg,no_tumor
193,../input/brain-tumor-classification-mri/Training/no_tumor/image(211).jpg,no_tumor
194,../input/brain-tumor-classification-mri/Training/no_tumor/image(212).jpg,no_tumor
195,../input/brain-tumor-classification-mri/Training/no_tumor/image(213).jpg,no_tumor
196,../input/brain-tumor-classification-mri/Training/no_tumor/image(214).jpg,no_tumor
197,../input/brain-tumor-classification-mri/Training/no_tumor/image(215).jpg,no_tumor
198,../input/brain-tumor-classification-mri/Training/no_tumor/image(216).jpg,no_tumor
199,../input/brain-tumor-classification-mri/Training/no_tumor/image(217).jpg,no_tumor
200,../input/brain-tumor-classification-mri/Training/no_tumor/image(218).jpg,no_tumor
201,../input/brain-tumor-classification-mri/Training/no_tumor/image(219).jpg,no_tumor
202,../input/brain-tumor-classification-mri/Training/no_tumor/image(22).jpg,no_tumor
203,../input/brain-tumor-classification-mri/Training/no_tumor/image(220).jpg,no_tumor
204,../input/brain-tumor-classification-mri/Training/no_tumor/image(221).jpg,no_tumor
205,../input/brain-tumor-classification-mri/Training/no_tumor/image(222).jpg,no_tumor
206,../input/brain-tumor-classification-mri/Training/no_tumor/image(223).jpg,no_tumor
207,../input/brain-tumor-classification-mri/Training/no_tumor/image(224).jpg,no_tumor
208,../input/brain-tumor-classification-mri/Training/no_tumor/image(225).jpg,no_tumor
209,../input/brain-tumor-classification-mri/Training/no_tumor/image(226).jpg,no_tumor
210,../input/brain-tumor-classification-mri/Training/no_tumor/image(227).jpg,no_tumor
211,../input/brain-tumor-classification-mri/Training/no_tumor/image(228).jpg,no_tumor
212,../input/brain-tumor-classification-mri/Training/no_tumor/image(229).jpg,no_tumor
213,../input/brain-tumor-classification-mri/Training/no_tumor/image(23).jpg,no_tumor
214,../input/brain-tumor-classification-mri/Training/no_tumor/image(230).jpg,no_tumor
215,../input/brain-tumor-classification-mri/Training/no_tumor/image(231).jpg,no_tumor
216,../input/brain-tumor-classification-mri/Training/no_tumor/image(232).jpg,no_tumor
217,../input/brain-tumor-classification-mri/Training/no_tumor/image(233).jpg,no_tumor
218,../input/brain-tumor-classification-mri/Training/no_tumor/image(234).jpg,no_tumor
219,../input/brain-tumor-classification-mri/Training/no_tumor/image(235).jpg,no_tumor
220,../input/brain-tumor-classification-mri/Training/no_tumor/image(236).jpg,no_tumor
221,../input/brain-tumor-classification-mri/Training/no_tumor/image(237).jpg,no_tumor
222,../input/brain-tumor-classification-mri/Training/no_tumor/image(238).jpg,no_tumor
223,../input/brain-tumor-classification-mri/Training/no_tumor/image(239).jpg,no_tumor
224,../input/brain-tumor-classification-mri/Training/no_tumor/image(24).jpg,no_tumor
225,../input/brain-tumor-classification-mri/Training/no_tumor/image(240).jpg,no_tumor
226,../input/brain-tumor-classification-mri/Training/no_tumor/image(241).jpg,no_tumor
227,../input/brain-tumor-classification-mri/Training/no_tumor/image(242).jpg,no_tumor
228,../input/brain-tumor-classification-mri/Training/no_tumor/image(243).jpg,no_tumor
229,../input/brain-tumor-classification-mri/Training/no_tumor/image(244).jpg,no_tumor
230,../input/brain-tumor-classification-mri/Training/no_tumor/image(245).jpg,no_tumor
231,../input/brain-tumor-classification-mri/Training/no_tumor/image(246).jpg,no_tumor
232,../input/brain-tumor-classification-mri/Training/no_tumor/image(247).jpg,no_tumor
233,../input/brain-tumor-classification-mri/Training/no_tumor/image(248).jpg,no_tumor
234,../input/brain-tumor-classification-mri/Training/no_tumor/image(249).jpg,no_tumor
235,../input/brain-tumor-classification-mri/Training/no_tumor/image(25).jpg,no_tumor
236,../input/brain-tumor-classification-mri/Training/no_tumor/image(250).jpg,no_tumor
237,../input/brain-tumor-classification-mri/Training/no_tumor/image(251).jpg,no_tumor
238,../input/brain-tumor-classification-mri/Training/no_tumor/image(252).jpg,no_tumor
239,../input/brain-tumor-classification-mri/Training/no_tumor/image(253).jpg,no_tumor
240,../input/brain-tumor-classification-mri/Training/no_tumor/image(254).jpg,no_tumor
241,../input/brain-tumor-classification-mri/Training/no_tumor/image(255).jpg,no_tumor
242,../input/brain-tumor-classification-mri/Training/no_tumor/image(256).jpg,no_tumor
243,../input/brain-tumor-classification-mri/Training/no_tumor/image(257).jpg,no_tumor
244,../input/brain-tumor-classification-mri/Training/no_tumor/image(258).jpg,no_tumor
245,../input/brain-tumor-classification-mri/Training/no_tumor/image(259).jpg,no_tumor
246,../input/brain-tumor-classification-mri/Training/no_tumor/image(26).jpg,no_tumor
247,../input/brain-tumor-classification-mri/Training/no_tumor/image(260).jpg,no_tumor
248,../input/brain-tumor-classification-mri/Training/no_tumor/image(261).jpg,no_tumor
249,../input/brain-tumor-classification-mri/Training/no_tumor/image(262).jpg,no_tumor
250,../input/brain-tumor-classification-mri/Training/no_tumor/image(263).jpg,no_tumor
251,../input/brain-tumor-classification-mri/Training/no_tumor/image(264).jpg,no_tumor
252,../input/brain-tumor-classification-mri/Training/no_tumor/image(265).jpg,no_tumor
253,../input/brain-tumor-classification-mri/Training/no_tumor/image(266).jpg,no_tumor
254,../input/brain-tumor-classification-mri/Training/no_tumor/image(267).jpg,no_tumor
255,../input/brain-tumor-classification-mri/Training/no_tumor/image(268).jpg,no_tumor
256,../input/brain-tumor-classification-mri/Training/no_tumor/image(269).jpg,no_tumor
257,../input/brain-tumor-classification-mri/Training/no_tumor/image(27).jpg,no_tumor
258,../input/brain-tumor-classification-mri/Training/no_tumor/image(270).jpg,no_tumor
259,../input/brain-tumor-classification-mri/Training/no_tumor/image(271).jpg,no_tumor
260,../input/brain-tumor-classification-mri/Training/no_tumor/image(272).jpg,no_tumor
261,../input/brain-tumor-classification-mri/Training/no_tumor/image(273).jpg,no_tumor
262,../input/brain-tumor-classification-mri/Training/no_tumor/image(274).jpg,no_tumor
263,../input/brain-tumor-classification-mri/Training/no_tumor/image(275).jpg,no_tumor
264,../input/brain-tumor-classification-mri/Training/no_tumor/image(276).jpg,no_tumor
265,../input/brain-tumor-classification-mri/Training/no_tumor/image(277).jpg,no_tumor
266,../input/brain-tumor-classification-mri/Training/no_tumor/image(278).jpg,no_tumor
267,../input/brain-tumor-classification-mri/Training/no_tumor/image(279).jpg,no_tumor
268,../input/brain-tumor-classification-mri/Training/no_tumor/image(28).jpg,no_tumor
269,../input/brain-tumor-classification-mri/Training/no_tumor/image(280).jpg,no_tumor
270,../input/brain-tumor-classification-mri/Training/no_tumor/image(281).jpg,no_tumor
271,../input/brain-tumor-classification-mri/Training/no_tumor/image(282).jpg,no_tumor
272,../input/brain-tumor-classification-mri/Training/no_tumor/image(283).jpg,no_tumor
273,../input/brain-tumor-classification-mri/Training/no_tumor/image(284).jpg,no_tumor
274,../input/brain-tumor-classification-mri/Training/no_tumor/image(285).jpg,no_tumor
275,../input/brain-tumor-classification-mri/Training/no_tumor/image(286).jpg,no_tumor
276,../input/brain-tumor-classification-mri/Training/no_tumor/image(287).jpg,no_tumor
277,../input/brain-tumor-classification-mri/Training/no_tumor/image(288).jpg,no_tumor
278,../input/brain-tumor-classification-mri/Training/no_tumor/image(289).jpg,no_tumor
279,../input/brain-tumor-classification-mri/Training/no_tumor/image(29).jpg,no_tumor
280,../input/brain-tumor-classification-mri/Training/no_tumor/image(290).jpg,no_tumor
281,../input/brain-tumor-classification-mri/Training/no_tumor/image(291).jpg,no_tumor
282,../input/brain-tumor-classification-mri/Training/no_tumor/image(292).jpg,no_tumor
283,../input/brain-tumor-classification-mri/Training/no_tumor/image(293).jpg,no_tumor
284,../input/brain-tumor-classification-mri/Training/no_tumor/image(294).jpg,no_tumor
285,../input/brain-tumor-classification-mri/Training/no_tumor/image(295).jpg,no_tumor
286,../input/brain-tumor-classification-mri/Training/no_tumor/image(296).jpg,no_tumor
287,../input/brain-tumor-classification-mri/Training/no_tumor/image(297).jpg,no_tumor
288,../input/brain-tumor-classification-mri/Training/no_tumor/image(298).jpg,no_tumor
289,../input/brain-tumor-classification-mri/Training/no_tumor/image(299).jpg,no_tumor
290,../input/brain-tumor-classification-mri/Training/no_tumor/image(3).jpg,no_tumor
291,../input/brain-tumor-classification-mri/Training/no_tumor/image(30).jpg,no_tumor
292,../input/brain-tumor-classification-mri/Training/no_tumor/image(300).jpg,no_tumor
293,../input/brain-tumor-classification-mri/Training/no_tumor/image(301).jpg,no_tumor
294,../input/brain-tumor-classification-mri/Training/no_tumor/image(302).jpg,no_tumor
295,../input/brain-tumor-classification-mri/Training/no_tumor/image(303).jpg,no_tumor
296,../input/brain-tumor-classification-mri/Training/no_tumor/image(304).jpg,no_tumor
297,../input/brain-tumor-classification-mri/Training/no_tumor/image(305).jpg,no_tumor
298,../input/brain-tumor-classification-mri/Training/no_tumor/image(306).jpg,no_tumor
299,../input/brain-tumor-classification-mri/Training/no_tumor/image(307).jpg,no_tumor
300,../input/brain-tumor-classification-mri/Training/no_tumor/image(308).jpg,no_tumor
301,../input/brain-tumor-classification-mri/Training/no_tumor/image(309).jpg,no_tumor
302,../input/brain-tumor-classification-mri/Training/no_tumor/image(31).jpg,no_tumor
303,../input/brain-tumor-classification-mri/Training/no_tumor/image(310).jpg,no_tumor
304,../input/brain-tumor-classification-mri/Training/no_tumor/image(311).jpg,no_tumor
305,../input/brain-tumor-classification-mri/Training/no_tumor/image(312).jpg,no_tumor
306,../input/brain-tumor-classification-mri/Training/no_tumor/image(313).jpg,no_tumor
307,../input/brain-tumor-classification-mri/Training/no_tumor/image(314).jpg,no_tumor
308,../input/brain-tumor-classification-mri/Training/no_tumor/image(315).jpg,no_tumor
309,../input/brain-tumor-classification-mri/Training/no_tumor/image(316).jpg,no_tumor
310,../input/brain-tumor-classification-mri/Training/no_tumor/image(317).jpg,no_tumor
311,../input/brain-tumor-classification-mri/Training/no_tumor/image(318).jpg,no_tumor
312,../input/brain-tumor-classification-mri/Training/no_tumor/image(319).jpg,no_tumor
313,../input/brain-tumor-classification-mri/Training/no_tumor/image(32).jpg,no_tumor
314,../input/brain-tumor-classification-mri/Training/no_tumor/image(320).jpg,no_tumor
315,../input/brain-tumor-classification-mri/Training/no_tumor/image(321).jpg,no_tumor
316,../input/brain-tumor-classification-mri/Training/no_tumor/image(322).jpg,no_tumor
317,../input/brain-tumor-classification-mri/Training/no_tumor/image(323).jpg,no_tumor
318,../input/brain-tumor-classification-mri/Training/no_tumor/image(324).jpg,no_tumor
319,../input/brain-tumor-classification-mri/Training/no_tumor/image(325).jpg,no_tumor
320,../input/brain-tumor-classification-mri/Training/no_tumor/image(326).jpg,no_tumor
321,../input/brain-tumor-classification-mri/Training/no_tumor/image(327).jpg,no_tumor
322,../input/brain-tumor-classification-mri/Training/no_tumor/image(33).jpg,no_tumor
323,../input/brain-tumor-classification-mri/Training/no_tumor/image(34).jpg,no_tumor
324,../input/brain-tumor-classification-mri/Training/no_tumor/image(35).jpg,no_tumor
325,../input/brain-tumor-classification-mri/Training/no_tumor/image(36).jpg,no_tumor
326,../input/brain-tumor-classification-mri/Training/no_tumor/image(37).jpg,no_tumor
327,../input/brain-tumor-classification-mri/Training/no_tumor/image(38).jpg,no_tumor
328,../input/brain-tumor-classification-mri/Training/no_tumor/image(39).jpg,no_tumor
329,../input/brain-tumor-classification-mri/Training/no_tumor/image(4).jpg,no_tumor
330,../input/brain-tumor-classification-mri/Training/no_tumor/image(40).jpg,no_tumor
331,../input/brain-tumor-classification-mri/Training/no_tumor/image(41).jpg,no_tumor
332,../input/brain-tumor-classification-mri/Training/no_tumor/image(42).jpg,no_tumor
333,../input/brain-tumor-classification-mri/Training/no_tumor/image(43).jpg,no_tumor
334,../input/brain-tumor-classification-mri/Training/no_tumor/image(44).jpg,no_tumor
335,../input/brain-tumor-classification-mri/Training/no_tumor/image(45).jpg,no_tumor
336,../input/brain-tumor-classification-mri/Training/no_tumor/image(46).jpg,no_tumor
337,../input/brain-tumor-classification-mri/Training/no_tumor/image(47).jpg,no_tumor
338,../input/brain-tumor-classification-mri/Training/no_tumor/image(48).jpg,no_tumor
339,../input/brain-tumor-classification-mri/Training/no_tumor/image(49).jpg,no_tumor
340,../input/brain-tumor-classification-mri/Training/no_tumor/image(5).jpg,no_tumor
